trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
727,False,"{'a': 0.5, 'e': 0.5856618263962668}",25,0,-136.45852549575505,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
728,False,"{'a': 0.5, 'e': 0.5846076096536615}",30,18,27.082302792967894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.583552404924335}",20,2,-2.41740984229598,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.5824962139915831}",20,0,-55.80991217328848,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
731,False,"{'a': 0.5, 'e': 0.5814390386403683}",20,1,-12.201215864530841,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.5803808806573164}",20,0,-74.69198501541143,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
733,False,"{'a': 0.5, 'e': 0.5793217418307144}",25,2,-8.07503547249492,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.5782616239505066}",25,11,-14.536640662009995,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.577200528808292}",25,0,-66.9209556820608,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
736,False,"{'a': 0.5, 'e': 0.576138458197321}",30,0,-89.92358997538246,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
737,False,"{'a': 0.5, 'e': 0.5750754139124928}",25,0,-38.45449568554954,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
738,False,"{'a': 0.5, 'e': 0.574011397750352}",20,10,9.147818723536982,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.5729464115090855}",25,18,-0.7551252072280403,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.5718804569885201}",25,15,6.430469238474451,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.5708135359901184}",25,9,-80.20286188535123,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
742,False,"{'a': 0.5, 'e': 0.5697456503169768}",20,0,-109.23993249071759,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
743,False,"{'a': 0.5, 'e': 0.5686768017738216}",35,15,4.4389360142843035,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.5676069921670069}",20,2,-89.58067741215933,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 1}",1
745,False,"{'a': 0.5, 'e': 0.5665362233045106}",30,7,-29.476913921048375,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.5654644969959316}",25,0,-93.37657567092654,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
747,False,"{'a': 0.5, 'e': 0.5643918150524874}",25,0,-36.721808052807546,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
748,False,"{'a': 0.5, 'e': 0.56331817928701}",25,0,-97.14887861646793,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
749,False,"{'a': 0.5, 'e': 0.5622435915139435}",25,0,9.081021049123795,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
750,False,"{'a': 0.5, 'e': 0.5611680535493414}",20,0,-19.985497102456844,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
751,False,"{'a': 0.5, 'e': 0.5600915672108624}",35,0,-113.40564753422764,"{0: 25, 1: 4, 2: 4, 3: 0, 4: 2}",0
752,False,"{'a': 0.5, 'e': 0.559014134317768}",25,8,-45.655941848213395,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
753,False,"{'a': 0.5, 'e': 0.5579357566909197}",30,14,2.559733384306681,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.5568564361527754}",20,0,-45.630522648623746,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
755,False,"{'a': 0.5, 'e': 0.5557761745273865}",20,7,-36.80446435626362,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.5546949736403949}",20,0,-116.43109241477936,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
757,False,"{'a': 0.5, 'e': 0.5536128353190299}",30,0,-83.04570793264676,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
758,False,"{'a': 0.5, 'e': 0.5525297613921051}",30,0,-48.70246480467313,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
759,False,"{'a': 0.5, 'e': 0.5514457536900149}",25,14,-34.0298634194138,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
760,False,"{'a': 0.5, 'e': 0.5503608140447321}",20,4,5.158294158498599,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.5492749442898048}",20,0,-73.29255078239476,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
762,False,"{'a': 0.5, 'e': 0.5481881462603523}",30,12,-47.56841928154331,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
763,False,"{'a': 0.5, 'e': 0.5471004217930631}",20,0,-55.769719781867806,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
764,False,"{'a': 0.5, 'e': 0.5460117727261912}",20,0,-11.270910038062915,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
765,False,"{'a': 0.5, 'e': 0.5449222008995535}",30,19,8.072527834297295,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.5438317081545259}",30,0,-100.55963556512721,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
767,False,"{'a': 0.5, 'e': 0.5427402963340409}",30,0,-71.76226657812002,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
768,False,"{'a': 0.5, 'e': 0.5416479672825844}",20,8,-20.115894259542266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
769,False,"{'a': 0.5, 'e': 0.540554722846192}",20,0,-45.25214494843845,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
770,False,"{'a': 0.5, 'e': 0.5394605648724466}",25,0,-109.1760405313207,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
771,False,"{'a': 0.5, 'e': 0.538365495210475}",25,0,1.061184306893547,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
772,False,"{'a': 0.5, 'e': 0.5372695157109446}",30,0,-26.85454213334713,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
773,False,"{'a': 0.5, 'e': 0.5361726282260607}",25,3,-7.705740085857371,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.5350748346095625}",20,0,-34.85135369579626,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
775,False,"{'a': 0.5, 'e': 0.5339761367167213}",20,0,-62.889421649976896,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
776,False,"{'a': 0.5, 'e': 0.5328765364043362}",35,7,-27.882146111502703,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
777,False,"{'a': 0.5, 'e': 0.5317760355307312}",30,13,-10.842601265317253,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
778,False,"{'a': 0.5, 'e': 0.5306746359557529}",20,0,-78.34326492884972,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
779,False,"{'a': 0.5, 'e': 0.529572339540766}",30,13,18.9998303923241,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.5284691481486513}",20,0,-31.617200184765814,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
781,False,"{'a': 0.5, 'e': 0.5273650636438023}",30,0,-135.7565301386918,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
782,False,"{'a': 0.5, 'e': 0.526260087892121}",30,4,29.09091831471199,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.5251542227610163}",25,0,-23.313860153072348,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
784,False,"{'a': 0.5, 'e': 0.5240474701194004}",25,20,6.928259925436668,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.5229398318376847}",25,9,-43.300225502998195,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.5218313097877775}",20,15,-3.938596607880178,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.5207219058430811}",30,19,-76.8512050345345,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
788,False,"{'a': 0.5, 'e': 0.5196116218784876}",25,6,-46.38277879020489,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.5185004597703768}",25,6,-27.411871695377013,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
790,False,"{'a': 0.5, 'e': 0.5173884213966127}",35,10,-52.69960290130034,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",1
791,False,"{'a': 0.5, 'e': 0.5162755086365393}",25,11,11.46199359251485,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.5151617233709793}",20,10,-36.19486859615461,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.5140470674822294}",20,0,-23.244996804644888,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
794,False,"{'a': 0.5, 'e': 0.5129315428540576}",25,0,-94.83224362596391,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
795,False,"{'a': 0.5, 'e': 0.5118151513717009}",20,4,-63.890778170239905,"{0: 9, 1: 3, 2: 2, 3: 2, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.5106978949218598}",20,0,-27.102670335493535,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
797,False,"{'a': 0.5, 'e': 0.5095797753926978}",30,0,-59.165006349149124,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
798,False,"{'a': 0.5, 'e': 0.508460794673837}",25,10,7.254153030115292,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.507340954656354}",20,9,-19.932006177914236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
800,False,"{'a': 0.5, 'e': 0.5062202572327784}",20,0,-11.596097745988073,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
801,False,"{'a': 0.5, 'e': 0.5050987042970887}",30,13,-57.01902122844949,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
802,False,"{'a': 0.5, 'e': 0.5039762977447088}",20,0,-99.42316785745788,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
803,False,"{'a': 0.5, 'e': 0.5028530394725056}",20,1,-135.01641099105152,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 2}",1
804,False,"{'a': 0.5, 'e': 0.5017289313787856}",20,8,-72.68715147860992,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 1}",1
805,False,"{'a': 0.5, 'e': 0.5006039753632908}",20,4,3.2211563515909796,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.499478173327197}",20,5,-6.002591169432672,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.498351527173109}",20,0,-60.16813178908246,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
808,False,"{'a': 0.5, 'e': 0.4972240388050586}",25,11,25.079568585007692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.4960957101285012}",30,10,-34.268640258673024,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.49496654305031157}",20,0,-121.91804063796468,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
811,False,"{'a': 0.5, 'e': 0.4938365394787819}",25,7,-3.287622461563709,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.49270570132361835}",25,7,2.632884028570174,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.4915740304959366}",25,0,-92.56435537228444,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
814,False,"{'a': 0.5, 'e': 0.4904415289082603}",20,0,-28.434837572760237,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
815,False,"{'a': 0.5, 'e': 0.4893081984745171}",20,10,19.40519566107563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.48817404111003476}",20,0,-39.546897198329155,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
817,False,"{'a': 0.5, 'e': 0.4870390587315391}",30,19,-50.05406787528066,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
818,False,"{'a': 0.5, 'e': 0.4859032532571503}",30,7,-41.227149319748094,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
819,False,"{'a': 0.5, 'e': 0.4847666266063789}",30,13,-19.116660424846277,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.483629180700124}",25,17,-28.644188431958188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
821,False,"{'a': 0.5, 'e': 0.48249091746066897}",30,0,-118.3363856781016,"{0: 20, 1: 3, 2: 3, 3: 3, 4: 1}",1
822,False,"{'a': 0.5, 'e': 0.4813518388116781}",20,0,-68.07422517833595,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
823,False,"{'a': 0.5, 'e': 0.4802119466781944}",20,0,-66.32457366214015,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
824,False,"{'a': 0.5, 'e': 0.4790712429866349}",20,8,-11.569641984239276,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.47792972966478875}",20,13,-15.173768892093632,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.47678740864181346}",20,0,-18.979489144964603,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
827,False,"{'a': 0.5, 'e': 0.4756442818482308}",20,10,-52.07148699695874,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
828,False,"{'a': 0.5, 'e': 0.47450035121592504}",20,5,-9.222501460507186,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.47335561867813886}",20,0,-40.56417919536967,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
830,False,"{'a': 0.5, 'e': 0.4722100861694696}",25,0,16.673226074758727,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
831,False,"{'a': 0.5, 'e': 0.4710637556258671}",25,0,-35.34759566439715,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
832,False,"{'a': 0.5, 'e': 0.4699166289846299}",20,2,-83.00154035744636,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 2}",1
833,False,"{'a': 0.5, 'e': 0.46876870818440136}",25,0,18.00272095525507,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
834,False,"{'a': 0.5, 'e': 0.46761999516516756}",20,0,-4.326153559266315,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
835,False,"{'a': 0.5, 'e': 0.4664704918682534}",25,0,-21.411261527013203,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
836,False,"{'a': 0.5, 'e': 0.4653202002363188}",20,0,7.830579149763959,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
837,False,"{'a': 0.5, 'e': 0.4641691222133568}",20,0,-7.587984682730909,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
838,False,"{'a': 0.5, 'e': 0.46301725974468855}",25,6,-10.0962246462322,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.4618646147769615}",25,0,-105.28789544297558,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
840,False,"{'a': 0.5, 'e': 0.4607111892581456}",30,0,-34.18129173972772,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
841,False,"{'a': 0.5, 'e': 0.4595569851375293}",30,9,16.43010647071634,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.4584020043657175}",25,1,-15.292658303638406,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
843,False,"{'a': 0.5, 'e': 0.4572462488946276}",25,11,-30.296808633688535,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
844,False,"{'a': 0.5, 'e': 0.45608972067748577}",25,13,-24.80840247220191,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
845,False,"{'a': 0.5, 'e': 0.4549324216688245}",25,8,-10.092059196872466,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.4537743538244791}",30,16,-2.0566914466076867,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.45261551910158354}",35,15,1.3834604544937321,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.4514559194585684}",25,0,1.9842495241720932,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
849,False,"{'a': 0.5, 'e': 0.45029555685515704}",25,10,-20.262116480777863,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.4491344332523616}",20,11,-2.989602726905133,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.44797255061248104}",20,11,14.697292264106384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.44680991089909633}",20,0,-67.1925937886431,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
853,False,"{'a': 0.5, 'e': 0.44564651607706857}",30,11,-36.77561091323902,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
854,False,"{'a': 0.5, 'e': 0.44448236811253494}",30,20,-1.5835766436077132,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.44331746897290475}",25,13,-81.89588587826434,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
856,False,"{'a': 0.5, 'e': 0.44215182062685754}",20,0,-41.04472633193825,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
857,False,"{'a': 0.5, 'e': 0.44098542504433885}",30,13,15.217854953312502,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.43981828419655666}",20,13,14.076059337527177,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.43865040005597883}",25,0,33.49011183206763,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.5, 'e': 0.4374817745963295}",25,13,4.600537984031874,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.436312409792585}",30,8,-45.13912300248048,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
862,False,"{'a': 0.5, 'e': 0.4351423076209719}",20,11,-47.26349029399082,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
863,False,"{'a': 0.5, 'e': 0.4339714700589626}",25,5,-61.028388208581624,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",1
864,False,"{'a': 0.5, 'e': 0.432799899085272}",30,10,-72.39157149191394,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",1
865,False,"{'a': 0.5, 'e': 0.43162759667985495}",25,12,-0.6104272297761675,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.4304545648239025}",25,15,-33.06070766378561,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
867,False,"{'a': 0.5, 'e': 0.42928080549983766}",20,15,8.999709987703241,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.42810632069131394}",20,9,10.469741999903897,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.42693111238320997}",30,17,-27.925606791829587,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
870,False,"{'a': 0.5, 'e': 0.42575518256162764}",20,0,-103.26362868573534,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
871,False,"{'a': 0.5, 'e': 0.42457853321388833}",20,8,22.976495534538586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.42340116632852876}",25,1,2.8866891291486922,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.42222308389529883}",25,11,2.4393524438608187,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.42104428790515785}",25,0,-28.2031507210629,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
875,False,"{'a': 0.5, 'e': 0.4198647803502703}",25,9,-71.11109881985955,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
876,False,"{'a': 0.5, 'e': 0.41868456322400394}",20,9,8.155765356030345,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.41750363852092554}",25,12,-26.71490319705255,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.4163220082367972}",20,0,-15.528842022136635,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.415139674368574}",20,0,-159.0972730474617,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
880,False,"{'a': 0.5, 'e': 0.4139566389144002}",20,8,-2.9202621549195795,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.41277290387360493}",20,2,-69.20768802105277,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
882,False,"{'a': 0.5, 'e': 0.4115884712467005}",30,8,15.829516703740751,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.4104033430353775}",20,14,9.165344597851082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.40921752124250244}",25,15,-33.7189744895431,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
885,False,"{'a': 0.5, 'e': 0.40803100787211405}",30,5,8.2268831027597,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.40684380492941924}",20,12,14.711379570959874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.405655914420791}",20,0,18.83991669602578,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
888,False,"{'a': 0.5, 'e': 0.4044673383537641}",25,17,16.943914264400544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.4032780787370315}",20,3,2.452628349527486,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.40208813758044176}",35,12,-15.179726032361707,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.4008975168949954}",20,9,-34.24370687273677,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
892,False,"{'a': 0.5, 'e': 0.39970621869284073}",25,0,-0.8352758716170237,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
893,False,"{'a': 0.5, 'e': 0.3985142449872716}",20,14,8.012015162103284,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.3973215977927235}",20,13,-7.06188375631788,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.3961282791247695}",20,12,14.03524725814514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.39493429100011807}",25,0,-20.824330928764088,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
897,False,"{'a': 0.5, 'e': 0.393739635436609}",20,2,-16.74811352316656,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.3925443144532096}",25,6,-33.3833569105003,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
899,False,"{'a': 0.5, 'e': 0.39134833007001235}",20,5,-9.759349703327604,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.3901516843082303}",25,14,-9.782104974412075,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.38895437919019454}",25,3,-22.215396575565073,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.3877564167393508}",25,10,-57.566031754370364,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
903,False,"{'a': 0.5, 'e': 0.38655779898025483}",25,0,11.1991669131343,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
904,False,"{'a': 0.5, 'e': 0.3853585279385706}",25,1,-14.650523696514439,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.3841586056410661}",30,0,33.3040123283948,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
906,False,"{'a': 0.5, 'e': 0.38295803411560925}",25,5,5.9400037980489735,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.38175681539116585}",25,0,2.091096427389754,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
908,False,"{'a': 0.5, 'e': 0.38055495149779556}",20,2,8.517567445887263,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.3793524444666476}",20,12,-13.68605097913994,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.3781492963299588}",25,4,-7.5866176521548265,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
