trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9999994518955501}",30,0,-193.43680998229084,"{0: 16, 1: 4, 2: 5, 3: 3, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9999978075828011}",20,16,6.238176102257667,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.9999950670635557}",25,0,-37.55421084450141,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.9999912303408178}",25,0,-128.34622487141706,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.9999862974187935}",20,0,-69.87992299025827,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.9999802683028903}",20,5,-91.52325201513386,"{0: 6, 1: 4, 2: 4, 3: 0, 4: 1}",1
7,False,"{'a': 0.5, 'e': 0.9999731429997173}",25,0,-81.4832704126097,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.9999649215170853}",25,0,-81.22812522615007,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.9999556038640067}",30,0,-81.77796596470256,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.9999451900506957}",30,0,-128.2474138591696,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.9999336800885681}",25,6,-53.068786969527565,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.999921073990241}",25,0,-142.4908163924526,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
13,False,"{'a': 0.5, 'e': 0.9999073717695335}",25,0,-145.08785390314978,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.999892573441466}",35,0,-187.68770852807887,"{0: 22, 1: 3, 2: 6, 3: 1, 4: 3}",0
15,False,"{'a': 0.5, 'e': 0.9998766790222606}",20,0,-159.54190350568558,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
16,False,"{'a': 0.5, 'e': 0.9998596885293409}",30,0,-224.73156020312385,"{0: 14, 1: 4, 2: 8, 3: 1, 4: 3}",0
17,False,"{'a': 0.5, 'e': 0.999841601981332}",20,0,-90.6966373875363,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9998224193980606}",20,0,-158.0033645278318,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.9998021408005547}",30,0,-88.03079883310237,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9997807662110441}",35,13,-47.932908316223376,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 1}",1
21,False,"{'a': 0.5, 'e': 0.9997582956529595}",30,0,-187.10004107437567,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
22,False,"{'a': 0.5, 'e': 0.9997347291509336}",30,0,-256.7285153436029,"{0: 15, 1: 3, 2: 6, 3: 2, 4: 4}",0
23,False,"{'a': 0.5, 'e': 0.9997100667308001}",25,0,-137.90237342598581,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.9996843084195941}",30,0,-95.55105442370856,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.9996574542455522}",30,0,-178.9172075023624,"{0: 17, 1: 5, 2: 3, 3: 3, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.9996295042381121}",20,0,-81.51317285946195,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.999600458427913}",25,8,-19.47683656352177,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.999570316846795}",30,0,-170.6339059682294,"{0: 20, 1: 3, 2: 2, 3: 2, 4: 3}",0
29,False,"{'a': 0.5, 'e': 0.9995390795277996}",25,0,-80.45511295161204,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.9995067465051696}",20,0,-96.25284594485483,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",1
31,False,"{'a': 0.5, 'e': 0.9994733178143484}",30,0,-207.8883765216519,"{0: 15, 1: 2, 2: 9, 3: 2, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.9994387934919813}",25,0,-140.96367115149963,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.9994031735759137}",20,0,-130.06780732195963,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.9993664581051928}",20,0,-50.18889473770057,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.9993286471200662}",30,0,-117.8139400701306,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.9992897406619827}",25,0,-138.08513728943927,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.9992497387735921}",25,0,-84.24357700864552,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.9992086414987446}",25,0,-206.07558158886022,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
39,False,"{'a': 0.5, 'e': 0.9991664488824915}",30,0,-99.66031883902633,"{0: 17, 1: 8, 2: 4, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.9991231609710847}",20,10,-46.340647219882285,"{0: 4, 1: 1, 2: 5, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.9990787778119767}",20,0,-184.98340385820265,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
42,False,"{'a': 0.5, 'e': 0.9990332994538209}",20,0,-196.12796551910878,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
43,False,"{'a': 0.5, 'e': 0.9989867259464709}",20,0,-82.04040467676683,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.9989390573409811}",20,0,-176.3839602613703,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.9988902936896062}",25,0,-191.52748400726207,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
46,False,"{'a': 0.5, 'e': 0.9988404350458014}",25,9,-107.75891346369335,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
47,False,"{'a': 0.5, 'e': 0.9987894814642222}",30,0,-201.94157107521713,"{0: 18, 1: 4, 2: 2, 3: 3, 4: 3}",0
48,False,"{'a': 0.5, 'e': 0.9987374330007244}",30,0,-217.41011130888472,"{0: 17, 1: 4, 2: 4, 3: 1, 4: 4}",0
49,False,"{'a': 0.5, 'e': 0.9986842897123638}",30,0,-279.46343495514606,"{0: 15, 1: 3, 2: 5, 3: 3, 4: 4}",0
50,False,"{'a': 0.5, 'e': 0.9986300516573967}",25,0,-29.40456944036281,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.9985747188952793}",20,0,-106.29423304482009,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.9985182914866678}",20,0,-112.33099314295768,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.9984607694934186}",20,0,-84.8836014144895,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
54,False,"{'a': 0.5, 'e': 0.9984021529785877}",25,13,-46.21438205870753,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
55,False,"{'a': 0.5, 'e': 0.9983424420064311}",30,0,-288.9108169904521,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 5}",0
56,False,"{'a': 0.5, 'e': 0.9982816366424043}",20,0,-193.7183221455271,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
57,False,"{'a': 0.5, 'e': 0.998219736953163}",25,16,-18.17953413820441,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.998156743006562}",30,0,-97.47993032822298,"{0: 23, 1: 2, 2: 1, 3: 3, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.9980926548716559}",25,0,-55.31431071311194,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.9980274726186986}",20,0,-52.9529349993416,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.9979611963191435}",20,0,-148.3478931477622,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
62,False,"{'a': 0.5, 'e': 0.9978938260456433}",25,0,-187.76324500373053,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
63,False,"{'a': 0.5, 'e': 0.9978253618720498}",30,0,-129.03316657915545,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.9977558038734142}",30,0,-112.34111761373822,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.9976851521259865}",25,0,-162.80623422255383,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.9976134067072158}",25,0,-95.39309664033449,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.99754056769575}",20,0,-130.48734211444452,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.997466635171436}",25,0,-166.1613475234125,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
69,False,"{'a': 0.5, 'e': 0.9973916092153191}",25,0,-159.20906569820355,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
70,False,"{'a': 0.5, 'e': 0.9973154899096436}",25,0,-98.67678252218059,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.997238277337852}",20,0,-146.4736129890814,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.9971599715845856}",20,0,-113.01631896760236,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.9970805727356837}",20,0,-105.69965543905018,"{0: 8, 1: 5, 2: 5, 3: 2, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.9970000808781841}",20,0,-76.89149399565073,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.9969184961003227}",20,12,-37.48995066091766,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
76,False,"{'a': 0.5, 'e': 0.9968358184915335}",25,0,-86.72161048724509,"{0: 15, 1: 7, 2: 1, 3: 1, 4: 1}",0
77,False,"{'a': 0.5, 'e': 0.9967520481424482}",25,0,-77.48572457303547,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.9966671851448969}",20,0,-117.6123343221926,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
79,False,"{'a': 0.5, 'e': 0.9965812295919071}",20,0,-175.75702652385334,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.9964941815777039}",30,0,-206.2290805184466,"{0: 13, 1: 3, 2: 11, 3: 1, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.9964060411977101}",25,0,-105.36933001319294,"{0: 16, 1: 2, 2: 3, 3: 4, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.9963168085485462}",25,0,-180.58992696912776,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
83,False,"{'a': 0.5, 'e': 0.9962264837280297}",25,0,-104.31834253059246,"{0: 16, 1: 2, 2: 3, 3: 4, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.9961350668351754}",20,0,-200.93069501994506,"{0: 8, 1: 2, 2: 6, 3: 1, 4: 3}",0
85,False,"{'a': 0.5, 'e': 0.9960425579701955}",20,0,-170.3220014902725,"{0: 10, 1: 1, 2: 4, 3: 3, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.9959489572344987}",25,0,-43.101392934571834,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.9958542647306913}",20,0,-108.09294951969926,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.995758480562576}",30,0,-89.96595646574904,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.9956616048351521}",20,0,-76.60324196169404,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.9955636376546156}",25,0,-82.07886935347655,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.9954645791283594}",30,0,-113.42624297060256,"{0: 14, 1: 7, 2: 8, 3: 1, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.9953644293649719}",20,0,-54.87457824679747,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.9952631884742383}",20,11,-39.1972158198686,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.9951608565671399}",25,0,-86.93999014621193,"{0: 13, 1: 5, 2: 6, 3: 1, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.9950574337558536}",30,0,-184.7001475247713,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
96,False,"{'a': 0.5, 'e': 0.9949529201537527}",25,0,-180.6424485655796,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
97,False,"{'a': 0.5, 'e': 0.9948473158754058}",25,0,-111.0182259547814,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.9947406210365771}",20,0,-47.13679058771299,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.9946328357542266}",20,0,-121.60376731011752,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
100,False,"{'a': 0.5, 'e': 0.9945239601465095}",20,0,-98.98244709901874,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
101,False,"{'a': 0.5, 'e': 0.9944139943327761}",30,0,-173.62965452890018,"{0: 13, 1: 4, 2: 11, 3: 1, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.994302938433572}",20,0,-182.85600615606907,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
103,False,"{'a': 0.5, 'e': 0.9941907925706377}",20,0,-54.659828463806925,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.9940775568669084}",30,0,-124.67253486142872,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.993963231446514}",20,0,-66.99425067930183,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.9938478164347793}",30,4,-132.24332336328266,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 2}",1
107,False,"{'a': 0.5, 'e': 0.993731311958223}",25,0,-214.87165746060364,"{0: 10, 1: 3, 2: 7, 3: 3, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.9936137181445585}",20,0,-141.7211864480492,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.9934950351226931}",20,0,-136.46237388409375,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.9933752630227283}",25,0,-19.816260562228045,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.9932544019759593}",25,0,-156.78674290220965,"{0: 10, 1: 5, 2: 8, 3: 1, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.9931324521148749}",25,0,-165.31414661698008,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.9930094135731579}",25,0,-133.93289571761915,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
114,False,"{'a': 0.5, 'e': 0.992885286485684}",30,12,-64.70419324741093,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 1}",1
115,False,"{'a': 0.5, 'e': 0.9927600709885225}",25,0,-94.23455065732085,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.9926337672189358}",25,0,-163.8320314123881,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
117,False,"{'a': 0.5, 'e': 0.9925063753153792}",30,0,-71.6398570959372,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.9923778954175008}",25,0,-147.97799566976846,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
119,False,"{'a': 0.5, 'e': 0.9922483276661413}",20,0,-51.35984213364867,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.9921176722033344}",25,5,-87.70441143556504,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.9919859291723053}",25,0,-197.33768075533865,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
122,False,"{'a': 0.5, 'e': 0.9918530987174722}",20,0,-77.70514841181462,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
123,False,"{'a': 0.5, 'e': 0.9917191809844449}",25,0,-211.54805196469653,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
124,False,"{'a': 0.5, 'e': 0.9915841761200251}",20,0,-124.96977633333046,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
125,False,"{'a': 0.5, 'e': 0.9914480842722068}",25,0,-124.95727475898336,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.9913109055901745}",20,0,-100.93486690688631,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.9911726402243051}",30,0,-129.38810758933306,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.9910332883261661}",20,0,-171.17954853516048,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
129,False,"{'a': 0.5, 'e': 0.9908928500485165}",20,0,-147.35130340220528,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
130,False,"{'a': 0.5, 'e': 0.9907513255453056}",30,0,-167.7390403090071,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
131,False,"{'a': 0.5, 'e': 0.9906087149716744}",20,0,-85.7793674456022,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.9904650184839534}",25,0,-146.26556361047693,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.9903202362396643}",30,0,-82.7081614633701,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.9901743683975183}",25,0,-139.1260382278226,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
135,False,"{'a': 0.5, 'e': 0.9900274151174173}",25,0,-135.81661851165794,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.9898793765604529}",20,12,-37.44960251700994,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.989730252888906}",20,0,-78.04226791981422,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.9895800442662475}",30,0,-102.6411919127005,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.9894287508571372}",30,0,-181.58103543141564,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
140,False,"{'a': 0.5, 'e': 0.9892763728274245}",20,0,-142.9716273919561,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
141,False,"{'a': 0.5, 'e': 0.9891229103441476}",30,0,-168.17603366828476,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.9889683635755332}",25,0,-111.95109620617458,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.988812732690997}",25,0,-227.0702305794656,"{0: 11, 1: 0, 2: 10, 3: 1, 4: 3}",0
144,False,"{'a': 0.5, 'e': 0.988656017861143}",30,0,-229.90159158169638,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0
145,False,"{'a': 0.5, 'e': 0.9884982192577633}",30,0,-179.11334271215543,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
146,False,"{'a': 0.5, 'e': 0.988339337053838}",30,0,-256.07548297878435,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 5}",0
147,False,"{'a': 0.5, 'e': 0.9881793714235355}",20,12,-7.562605457322973,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.9880183225422113}",25,0,-170.44677625116285,"{0: 11, 1: 3, 2: 9, 3: 0, 4: 2}",0
149,False,"{'a': 0.5, 'e': 0.9878561905864087}",25,0,-82.02798070746489,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.9876929757338583}",20,0,-101.27137776331548,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
151,False,"{'a': 0.5, 'e': 0.9875286781634774}",20,0,-176.94932312268546,"{0: 9, 1: 4, 2: 1, 3: 4, 4: 2}",0
152,False,"{'a': 0.5, 'e': 0.9873632980553708}",25,0,-101.58970668844766,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.9871968355908295}",20,0,-123.64765912638381,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
154,False,"{'a': 0.5, 'e': 0.9870292909523309}",30,0,-186.49197363723425,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
155,False,"{'a': 0.5, 'e': 0.9868606643235394}",25,0,-137.04798207443065,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.9866909558893046}",20,0,-75.26124630447039,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.9865201658356625}",25,0,-77.01800474755653,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.9863482943498347}",25,0,-188.70519089486302,"{0: 9, 1: 2, 2: 11, 3: 2, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.9861753416202284}",35,0,-125.70419668028892,"{0: 22, 1: 4, 2: 7, 3: 1, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.9860013078364357}",30,0,-124.70804766660152,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.9858261931892341}",30,0,-154.82823215136438,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.9856499978705858}",20,0,-157.07311640946443,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.9854727220736378}",20,7,-65.99485745449206,"{0: 6, 1: 1, 2: 5, 3: 1, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.9852943659927211}",20,0,-90.05581239035543,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
165,False,"{'a': 0.5, 'e': 0.9851149298233516}",30,0,-170.0929866110463,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
166,False,"{'a': 0.5, 'e': 0.9849344137622285}",25,0,-74.94482284947408,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.9847528180072354}",20,0,-52.292199997329156,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.9845701427574388}",20,0,-95.15764845136255,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.9843863882130894}",35,0,-342.2131587529281,"{0: 16, 1: 3, 2: 8, 3: 3, 4: 5}",0
170,False,"{'a': 0.5, 'e': 0.9842015545756202}",25,0,-167.676296049644,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
171,False,"{'a': 0.5, 'e': 0.9840156420476477}",20,0,-60.63836027144935,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.9838286508329708}",25,2,-59.813462510921596,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.9836405811365708}",20,0,-105.5253478009092,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
174,False,"{'a': 0.5, 'e': 0.9834514331646116}",20,0,-132.56264784223453,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
175,False,"{'a': 0.5, 'e': 0.9832612071244388}",25,0,-46.152797893202326,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.9830699032245799}",20,0,-161.7415583787034,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
177,False,"{'a': 0.5, 'e': 0.9828775216747437}",20,0,-131.16997702729844,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
178,False,"{'a': 0.5, 'e': 0.982684062685821}",35,0,-139.9231057207914,"{0: 22, 1: 2, 2: 9, 3: 1, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.9824895264698829}",20,0,-139.1636605233652,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
180,False,"{'a': 0.5, 'e': 0.9822939132401819}",20,0,-98.21105641873464,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
181,False,"{'a': 0.5, 'e': 0.9820972232111509}",25,0,-77.73063983805353,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.9818994565984033}",25,0,-112.88327628200202,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.9817006136187326}",20,0,-62.776333105461305,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.9815006944901122}",20,0,-56.1020026689107,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
